Tikr,KPI,Mar_2010,Mar_2011,Mar_2012,Mar_2013,Mar_2014,Mar_2015,Mar_2016,Mar_2017,Mar_2018,Mar_2019,Mar_2020,Mar_2021,Sep_2021,Dec_2009,Dec_2010,Dec_2011,Dec_2012,Dec_2013,Dec_2014,Dec_2015,Dec_2016,Dec_2017,Dec_2018,Dec_2019,Dec_2020,Jun_2021,Jun_2010,Jun_2011,Jun_2012,Jun_2013,Jun_2014,Jun_2015,Jun_2016,Jun_2017,Jun_2018,Jun_2019,Jun_2020,Sep_2009,Sep_2010,Sep_2011,Sep_2012,Sep_2006,Sep_2007,Sep_2008,Sep_2018,Mar_2009,Sep_2020,Jun_2009,Sep_2013,Sep_2014,Sep_2015,Sep_2016,Sep_2017,Sep_2019,Mar_2008,Nov_2009,Dec_2008,Oct_2010,Oct_2011,Oct_2012,Oct_2013,Mar_2007,Mar_2006,Jun_2007,Jun_2008,Mar_2004,Mar_2003
HPL,Share Capital +,12.0,18.0,18.0,19.0,19.0,19.0,46.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Reserves,166.0,195.0,223.0,264.0,292.0,300.0,309.0,639.0,650.0,668.0,683.0,691.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Borrowings,199.0,216.0,339.0,367.0,424.0,514.0,579.0,330.0,437.0,481.0,543.0,540.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Other Liabilities +,80.0,137.0,187.0,258.0,250.0,307.0,404.0,350.0,317.0,251.0,220.0,237.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Total Liabilities,457.0,566.0,767.0,907.0,985.0,1141.0,1339.0,1382.0,1468.0,1464.0,1510.0,1532.0,1537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Fixed Assets +,106.0,127.0,175.0,213.0,277.0,307.0,350.0,371.0,392.0,412.0,451.0,422.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,CWIP,20.0,72.0,66.0,53.0,29.0,0.0,3.0,0.0,0.0,7.0,3.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Investments,15.0,15.0,15.0,15.0,15.0,15.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Other Assets +,316.0,352.0,512.0,626.0,664.0,819.0,932.0,957.0,1022.0,992.0,1002.0,1056.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL,Total Assets,457.0,566.0,767.0,907.0,985.0,1141.0,1339.0,1382.0,1468.0,1464.0,1510.0,1532.0,1537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Share Capital +,,,,,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Reserves,,,,,0.48,0.6,0.6,0.82,25.82,3.4,2.21,15.4,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Borrowings,,,,,1.95,1.95,1.95,0.77,0.78,0.78,0.73,0.58,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Other Liabilities +,,,,,0.02,0.13,0.13,0.1,0.13,0.03,0.01,0.05,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Total Liabilities,,,,,5.5,5.73,5.73,4.74,29.78,7.26,6.0,19.08,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Fixed Assets +,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,CWIP,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Investments,,,,,3.9,3.76,3.68,3.68,28.43,6.0,4.81,17.98,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Other Assets +,,,,,1.6,1.97,2.05,1.06,1.35,1.26,1.19,1.1,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASKINVEST,Total Assets,,,,,5.5,5.73,5.73,4.74,29.78,7.26,6.0,19.08,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Share Capital +,59.0,19.0,20.0,19.0,19.0,18.0,18.0,141.0,141.0,141.0,141.0,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Reserves,373.0,512.0,656.0,712.0,973.0,1140.0,1332.0,1422.0,1652.0,1939.0,2176.0,2568.0,2661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Borrowings,811.0,863.0,748.0,741.0,500.0,339.0,244.0,208.0,198.0,217.0,152.0,49.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Other Liabilities +,433.0,410.0,492.0,437.0,453.0,383.0,406.0,479.0,615.0,662.0,514.0,681.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Total Liabilities,1634.0,1802.0,1914.0,1907.0,1944.0,1880.0,2000.0,2250.0,2606.0,2959.0,2983.0,3438.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Fixed Assets +,853.0,890.0,880.0,891.0,953.0,892.0,773.0,846.0,963.0,1162.0,1459.0,1395.0,1388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,CWIP,26.0,27.0,33.0,23.0,14.0,22.0,44.0,34.0,55.0,101.0,81.0,92.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Investments,282.0,297.0,369.0,397.0,365.0,365.0,412.0,396.0,410.0,400.0,402.0,535.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Other Assets +,472.0,588.0,632.0,595.0,613.0,601.0,771.0,974.0,1178.0,1296.0,1041.0,1416.0,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDURANCE,Total Assets,1634.0,1802.0,1914.0,1907.0,1944.0,1880.0,2000.0,2250.0,2606.0,2959.0,2983.0,3438.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Share Capital +,,,,,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Reserves,,,,,,4.58,5.54,6.65,7.61,8.27,8.79,9.14,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Borrowings,,,,,,6.08,7.09,6.07,6.5,6.31,3.47,3.07,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Other Liabilities +,,,,,,1.71,2.43,2.56,1.77,1.12,1.24,1.36,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Total Liabilities,,,,,,12.97,15.66,15.88,16.48,16.3,14.1,14.17,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Fixed Assets +,,,,,,1.86,2.65,2.85,2.54,2.36,2.05,1.8,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,CWIP,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Investments,,,,,,0.02,0.02,0.23,0.23,0.23,0.23,0.23,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Other Assets +,,,,,,11.09,12.99,12.8,13.71,13.71,11.82,12.14,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRAJISPAT,Total Assets,,,,,,12.97,15.66,15.88,16.48,16.3,14.1,14.17,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Share Capital +,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Reserves,38.0,54.0,62.0,72.0,79.0,87.0,95.0,114.0,120.0,130.0,128.0,143.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Borrowings,0.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Other Liabilities +,29.0,18.0,22.0,18.0,29.0,29.0,31.0,20.0,24.0,37.0,34.0,24.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Total Liabilities,72.0,76.0,89.0,96.0,116.0,123.0,132.0,141.0,151.0,173.0,167.0,173.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Fixed Assets +,13.0,12.0,13.0,20.0,20.0,21.0,23.0,34.0,34.0,34.0,33.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,CWIP,1.0,3.0,7.0,0.0,0.0,0.0,3.0,4.0,4.0,8.0,17.0,25.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Investments,5.0,18.0,14.0,19.0,30.0,33.0,41.0,47.0,57.0,43.0,28.0,40.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Other Assets +,53.0,42.0,56.0,57.0,67.0,69.0,65.0,56.0,56.0,88.0,89.0,73.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDA,Total Assets,72.0,76.0,89.0,96.0,116.0,123.0,132.0,141.0,151.0,173.0,167.0,173.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Share Capital +,30.0,30.0,30.0,50.0,66.0,104.0,127.0,166.0,167.0,167.0,168.0,168.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Reserves,245.0,306.0,370.0,568.0,868.0,1475.0,2019.0,5412.0,6402.0,7268.0,7779.0,8699.0,9182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Borrowings,2656.0,3171.0,3860.0,6695.0,10108.0,16481.0,26014.0,35497.0,53777.0,71859.0,67736.0,59394.0,54957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Other Liabilities +,135.0,164.0,177.0,342.0,498.0,976.0,1511.0,1885.0,2673.0,4456.0,3191.0,3072.0,2705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Total Liabilities,3065.0,3671.0,4436.0,7655.0,11540.0,19035.0,29671.0,42960.0,63018.0,83750.0,78874.0,71333.0,67013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Fixed Assets +,2.0,2.0,5.0,14.0,26.0,40.0,58.0,58.0,255.0,102.0,250.0,181.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,CWIP,0.0,0.0,1.0,4.0,3.0,18.0,4.0,2.0,10.0,5.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Investments,430.0,311.0,378.0,777.0,645.0,1586.0,1622.0,3280.0,2413.0,4457.0,2048.0,2033.0,2123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Other Assets +,2633.0,3358.0,4053.0,6860.0,10865.0,17392.0,27987.0,39620.0,60340.0,79185.0,76572.0,69117.0,64724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNBHOUSING,Total Assets,3065.0,3671.0,4436.0,7655.0,11540.0,19035.0,29671.0,42960.0,63018.0,83750.0,78874.0,71333.0,67013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Share Capital +,,,,,,,,,,,,,,85.0,85.0,8.0,27.0,134.0,334.0,584.0,182.0,183.0,183.0,289.0,289.0,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Reserves,,,,,,,,,,,,,,109.0,102.0,106.0,172.0,89.0,120.0,277.0,1954.0,2114.0,2406.0,3578.0,3723.0,3949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Borrowings,,,,,,,,,,,,,,392.0,555.0,889.0,1630.0,1929.0,2031.0,1754.0,1460.0,2087.0,2535.0,3201.0,3052.0,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Other Liabilities +,,,,,,,,,,,,,,261.0,259.0,250.0,356.0,346.0,587.0,1977.0,1003.0,915.0,962.0,1306.0,1233.0,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Total Liabilities,,,,,,,,,,,,,,771.0,924.0,1253.0,2166.0,2497.0,2872.0,4142.0,4600.0,5299.0,6086.0,8374.0,8297.0,8436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Fixed Assets +,,,,,,,,,,,,,,497.0,586.0,739.0,1222.0,1719.0,1733.0,2916.0,2992.0,3278.0,3322.0,5402.0,5263.0,5147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,CWIP,,,,,,,,,,,,,,19.0,36.0,109.0,148.0,10.0,17.0,32.0,69.0,12.0,339.0,59.0,39.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Investments,,,,,,,,,,,,,,0.0,0.0,0.0,101.0,168.0,523.0,304.0,501.0,627.0,774.0,908.0,1352.0,1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Other Assets +,,,,,,,,,,,,,,255.0,302.0,405.0,694.0,599.0,599.0,889.0,1039.0,1381.0,1651.0,2005.0,1642.0,1894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,Total Assets,,,,,,,,,,,,,,771.0,924.0,1253.0,2166.0,2497.0,2872.0,4142.0,4600.0,5299.0,6086.0,8374.0,8297.0,8436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Share Capital +,6.0,6.0,6.0,6.0,6.0,6.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Reserves,18.0,18.0,19.0,13.0,5.0,2.0,109.0,121.0,293.0,312.0,336.0,342.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Borrowings,35.0,43.0,43.0,34.0,62.0,75.0,16.0,42.0,21.0,17.0,46.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Other Liabilities +,18.0,26.0,21.0,31.0,31.0,41.0,95.0,232.0,159.0,210.0,202.0,247.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Total Liabilities,78.0,94.0,88.0,85.0,105.0,125.0,230.0,405.0,485.0,551.0,596.0,671.0,759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Fixed Assets +,31.0,31.0,29.0,26.0,24.0,25.0,29.0,76.0,88.0,85.0,107.0,129.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,CWIP,0.0,0.0,0.0,0.0,0.0,1.0,41.0,10.0,2.0,79.0,115.0,123.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Investments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Other Assets +,46.0,62.0,58.0,58.0,81.0,99.0,160.0,319.0,395.0,388.0,375.0,419.0,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KINGFA,Total Assets,78.0,94.0,88.0,85.0,105.0,125.0,230.0,405.0,485.0,551.0,596.0,671.0,759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Share Capital +,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Reserves,36.0,43.0,50.0,61.0,71.0,84.0,99.0,150.0,187.0,208.0,178.0,232.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Borrowings,9.0,24.0,22.0,15.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Other Liabilities +,27.0,36.0,21.0,28.0,32.0,28.0,24.0,27.0,24.0,27.0,33.0,24.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Total Liabilities,82.0,114.0,103.0,114.0,121.0,123.0,137.0,189.0,222.0,246.0,221.0,267.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Fixed Assets +,20.0,31.0,32.0,30.0,28.0,26.0,25.0,27.0,26.0,38.0,36.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Investments,6.0,7.0,4.0,4.0,0.0,6.0,12.0,56.0,82.0,87.0,50.0,91.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Other Assets +,56.0,76.0,68.0,80.0,93.0,91.0,100.0,105.0,115.0,120.0,127.0,105.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODDARMENT,Total Assets,82.0,114.0,103.0,114.0,121.0,123.0,137.0,189.0,222.0,246.0,221.0,267.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Share Capital +,,,,,,,36.0,29.0,29.0,29.0,30.0,25.0,25.0,,,,,,,,,,,,,,,,,36.0,36.0,36.0,,,,,,,11.0,11.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Reserves,,,,,,,72.0,77.0,73.0,-7.0,-6.0,36.0,33.0,,,,,,,,,,,,,,,,,17.0,41.0,60.0,,,,,,,-42.0,-63.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Borrowings,,,,,,,188.0,195.0,0.0,0.0,0.0,6.0,8.0,,,,,,,,,,,,,,,,,151.0,135.0,28.0,,,,,,,149.0,129.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Other Liabilities +,,,,,,,17.0,14.0,137.0,114.0,90.0,71.0,71.0,,,,,,,,,,,,,,,,,365.0,29.0,35.0,,,,,,,22.0,56.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Total Liabilities,,,,,,,302.0,311.0,235.0,133.0,109.0,138.0,137.0,,,,,,,,,,,,,,,,,557.0,230.0,148.0,,,,,,,139.0,132.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Fixed Assets +,,,,,,,6.0,5.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,24.0,21.0,18.0,,,,,,,28.0,22.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,CWIP,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Investments,,,,,,,138.0,141.0,125.0,62.0,62.0,10.0,8.0,,,,,,,,,,,,,,,,,22.0,22.0,58.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Other Assets +,,,,,,,156.0,162.0,107.0,70.0,46.0,128.0,129.0,,,,,,,,,,,,,,,,,509.0,186.0,70.0,,,,,,,108.0,106.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ROLLT,Total Assets,,,,,,,302.0,311.0,235.0,133.0,109.0,138.0,137.0,,,,,,,,,,,,,,,,,557.0,230.0,148.0,,,,,,,139.0,132.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Share Capital +,6.0,6.0,6.0,6.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Reserves,2.0,4.0,8.0,11.0,14.0,18.0,18.0,20.0,24.0,25.0,25.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Borrowings,9.0,8.0,17.0,15.0,20.0,26.0,33.0,42.0,51.0,60.0,58.0,58.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Other Liabilities +,7.0,5.0,11.0,14.0,11.0,17.0,22.0,26.0,58.0,29.0,29.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Total Liabilities,24.0,23.0,42.0,46.0,54.0,70.0,82.0,98.0,143.0,124.0,122.0,91.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Fixed Assets +,3.0,3.0,3.0,2.0,3.0,7.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,CWIP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Investments,0.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Other Assets +,21.0,20.0,35.0,39.0,47.0,59.0,73.0,90.0,135.0,117.0,117.0,86.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANCO,Total Assets,24.0,23.0,42.0,46.0,54.0,70.0,82.0,98.0,143.0,124.0,122.0,91.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBIFIN,Share Capital +,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBIFIN,Reserves,11.57,12.98,14.34,15.53,17.98,21.83,25.24,105.77,109.61,1708.25,1615.68,2539.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBIFIN,Borrowings,0.81,0.0,0.01,0.01,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
